26,65,36,47,16,55,14,42,
13,72,84,97,
1,132,141,137,135,122,127,82,113,
30,78,118,80,86,
33,246,254,268,
27,36,39,35,3,34,
35,84,82,85,
8,84,97,93,
32,173,161,153,170,171,160,151,165,169,
24,59,23,24,67,93,
2,200,156,223,217,
48,88,80,4,63,54,69,87,30,18,61,79,64,1,27,75,60,68,45,31,62,
46,155,154,166,152,
9,272,269,222,212,231,259,256,267,276,253,
12,228,267,63,106,270,79,124,255,136,89,189,62,
37,7,141,80,65,164,149,151,36,66,189,198,166,180,188,
18,272,112,292,252,140,235,283,251,164,229,184,107,101,158,310,231,268,169,250,266,214,188,93,238,232,115,309,149,208,319,246,269,113,211,165,83,318,162,95,304,153,247,234,270,114,90,249,150,108,126,248,233,151,111,186,109,94,148,267,131,141,226,136,98,139,128,117,192,210,213,228,317,106,100,116,118,65,212,129,
50,255,197,267,
16,60,59,47,35,61,52,51,56,
45,251,261,250,253,211,241,240,
28,213,217,202,211,
7,88,173,2,141,19,179,92,118,86,38,124,162,11,93,57,
5,304,300,281,234,248,190,262,
19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,
29,155,141,134,145,165,131,133,163,164,171,154,157,130,156,132,47,43,78,
22,125,92,85,70,183,11,116,32,14,50,201,223,207,203,168,214,184,165,72,95,84,189,13,241,49,225,230,28,169,150,31,129,224,149,167,208,196,115,83,68,242,48,128,212,131,91,43,47,135,160,51,29,175,176,42,146,245,158,166,226,147,123,10,30,195,170,102,185,
31,14,248,300,104,183,316,82,216,89,2,48,1,238,143,281,181,64,73,265,247,229,298,103,32,219,74,266,75,198,3,51,123,142,100,242,29,277,93,101,56,199,23,163,237,13,236,21,7,22,30,16,314,102,5,158,12,9,220,217,10,20,180,19,201,31,196,294,312,182,94,162,161,57,81,239,178,218,253,95,58,327,234,46,
41,102,194,193,195,188,77,175,198,153,75,147,
4,4,
20,236,240,238,243,231,230,196,
17,220,229,142,230,126,55,139,13,86,106,62,121,70,180,
6,258,246,254,207,234,219,205,245,195,243,253,129,244,41,162,23,192,164,82,43,76,132,4,
15,82,141,121,266,14,270,28,202,
39,33,145,173,88,139,108,112,25,133,97,183,43,150,20,5,57,134,148,113,31,68,42,119,87,127,192,164,206,120,22,190,44,189,121,64,141,78,98,124,86,111,50,63,65,58,59,165,51,158,75,188,36,171,185,
25,30,21,13,50,104,77,97,
47,66,11,1,58,53,56,81,73,48,59,0,65,30,6,7,44,57,46,
14,147,145,165,202,140,151,180,163,169,113,112,178,104,149,122,159,166,177,187,183,211,164,197,198,209,200,95,101,150,189,121,182,102,158,119,
10,100,92,99,68,82,21,19,44,9,42,
44,96,84,83,
3,193,196,184,201,204,
21,529,537,528,524,527,443,451,452,464,442,436,454,433,435,432,
42,219,163,37,165,145,211,225,96,76,132,73,263,156,138,74,93,118,108,199,227,119,97,35,99,69,72,56,51,234,88,264,239,71,247,210,127,245,181,224,218,109,23,232,226,36,233,244,216,38,95,94,178,24,125,77,126,107,194,143,89,243,70,193,22,33,217,
40,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,
38,165,166,150,159,
34,114,260,262,196,229,257,228,197,218,248,215,210,246,227,189,233,203,182,183,190,192,226,202,271,275,241,242,217,216,201,234,214,198,219,269,280,259,232,
43,118,55,148,208,198,271,4,7,32,213,34,207,197,31,237,222,270,289,82,47,139,169,284,173,6,39,226,262,272,285,278,230,258,
23,121,81,139,148,145,142,147,150,146,156,
49,129,139,162,148,176,174,200,130,
36,107,50,81,38,89,165,120,176,126,83,91,173,146,117,158,182,145,101,127,
