26,28,
78,40,71,
87,57,62,65,
79,68,
62,34,15,
58,50,
69,118,
94,54,
51,41,33,39,
85,82,
48,57,
11,176,
84,0,
59,7,
18,58,34,
73,200,204,194,183,185,
66,5,1,
74,32,
63,207,216,213,204,
86,66,
28,127,
9,127,137,126,116,70,71,101,
24,71,58,27,64,
80,59,47,46,
92,125,99,122,108,80,93,73,121,113,107,68,74,
95,114,98,125,123,122,96,128,127,133,119,103,4,59,
98,175,176,158,174,160,
34,22,6,8,
23,68,23,67,53,52,56,38,
88,56,29,55,82,12,66,68,13,14,46,81,44,59,60,4,40,15,16,79,80,2,
76,75,
27,128,124,
10,80,65,41,6,73,26,47,23,37,42,32,34,74,13,77,44,21,57,50,81,64,46,
20,25,82,126,49,191,183,134,46,83,108,170,91,71,156,18,63,10,87,181,182,189,159,125,176,168,92,72,65,177,158,179,167,187,173,174,107,
53,120,0,88,91,89,6,110,50,133,95,84,86,31,5,134,102,16,72,128,157,37,114,119,42,67,8,144,1,30,43,101,25,76,105,58,54,
57,45,70,65,69,90,60,21,32,61,43,54,80,88,87,56,66,44,53,67,79,
46,24,19,3,5,37,36,40,15,
41,39,30,42,23,44,38,49,40,33,43,34,25,
72,42,32,53,12,7,22,15,18,21,1,28,51,33,10,56,0,
83,102,44,46,179,89,187,82,21,136,97,35,22,99,100,128,184,98,86,137,145,101,13,103,36,50,87,77,203,47,33,185,67,83,191,201,129,151,202,57,11,29,68,53,19,58,115,167,42,24,
89,57,18,33,75,64,123,69,52,47,131,
30,0,3,
77,116,
47,124,57,110,53,56,23,87,97,194,42,64,166,68,138,111,129,95,14,149,2,81,189,61,101,108,7,78,88,103,58,181,5,122,126,175,188,35,49,50,10,172,63,9,6,30,29,77,119,106,
2,27,
54,103,6,45,102,80,11,79,12,24,25,91,18,67,113,93,56,117,111,92,68,26,81,112,99,118,105,19,104,76,
61,11,59,66,2,23,75,58,77,67,83,51,55,69,81,61,
25,24,51,23,25,5,53,38,
75,203,202,
55,22,16,1,21,26,28,6,
81,6,5,
5,61,83,72,88,75,74,80,28,79,27,14,55,70,112,76,86,48,24,25,65,82,15,111,68,21,11,99,60,110,
31,41,17,15,32,26,46,10,47,24,44,30,2,20,
91,102,
32,38,33,14,
93,46,99,80,54,19,97,40,43,73,60,33,64,93,68,95,50,87,0,31,53,29,88,
67,49,
38,44,53,37,71,15,65,40,20,62,51,85,16,58,29,13,9,36,38,55,39,
71,22,12,28,20,43,10,18,33,5,0,7,44,16,
100,33,
70,113,122,118,109,106,108,74,92,
1,59,52,47,60,
82,111,42,24,93,65,92,15,116,84,95,91,41,101,108,54,57,119,107,103,126,51,70,110,53,29,120,96,56,82,99,19,98,
40,9,
64,98,195,215,3,117,208,151,96,16,116,34,83,107,163,170,81,33,196,12,213,78,63,101,124,207,132,133,209,60,41,32,164,105,135,21,90,15,31,134,150,203,123,86,120,17,18,176,44,
14,41,13,8,27,20,69,7,10,16,42,65,31,52,28,37,33,57,29,21,
68,34,16,7,10,32,29,3,40,50,33,17,14,12,
12,42,37,49,60,61,62,63,64,
60,85,
49,109,
45,0,3,18,14,7,28,
50,111,86,94,110,91,88,92,89,112,96,
6,40,44,45,46,47,48,49,
16,62,6,60,30,5,13,14,48,61,50,22,41,40,51,31,52,
17,66,46,64,63,54,62,74,
37,21,20,
13,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,
39,27,28,29,
36,123,107,124,88,68,103,59,81,94,116,102,
43,1,30,2,32,7,34,0,26,6,
99,69,
15,65,16,8,27,101,40,53,67,25,31,110,6,41,72,69,15,85,52,26,102,43,44,45,33,64,55,75,57,
7,1,51,48,45,46,63,44,15,29,61,32,13,28,36,43,35,
56,62,91,88,34,26,19,79,94,54,17,109,53,40,13,74,43,89,78,63,57,36,27,38,59,90,75,
21,10,42,44,22,11,26,20,21,15,8,16,47,
4,150,69,80,148,163,73,96,62,164,151,146,82,159,71,74,106,100,81,123,53,50,152,139,154,109,95,108,70,155,68,162,39,166,140,144,141,121,165,
44,40,
96,53,52,67,199,29,4,101,161,21,102,56,84,179,198,174,5,201,203,90,100,173,180,187,12,14,66,134,165,
